id,record_property_id,file_name,content_type,file_size,file_updated_at,identifier
8277,42412,20090423093345246.hkitagawa.png,image/png,490,2013-02-14 22:23:11.512672,20090423093345246.hkitagawa
8278,42413,20090423093346807.hkitagawa.png,image/png,496,2013-02-14 22:23:12.671234,20090423093346807.hkitagawa
8279,42414,20090423093348611.hkitagawa.png,image/png,493,2013-02-14 22:23:13.708768,20090423093348611.hkitagawa
8280,42415,20090423093350114.hkitagawa.png,image/png,499,2013-02-14 22:23:15.004729,20090423093350114.hkitagawa
8281,42416,20090423093351761.hkitagawa.png,image/png,494,2013-02-14 22:23:16.099452,20090423093351761.hkitagawa
8282,42417,20090423093353321.hkitagawa.png,image/png,496,2013-02-14 22:23:17.228034,20090423093353321.hkitagawa
8283,42418,20090423093355011.hkitagawa.png,image/png,492,2013-02-14 22:23:18.340855,20090423093355011.hkitagawa
8284,42419,20090423093356597.hkitagawa.png,image/png,498,2013-02-14 22:23:19.449923,20090423093356597.hkitagawa
8285,42420,20090423093358190.hkitagawa.png,image/png,500,2013-02-14 22:23:20.502084,20090423093358190.hkitagawa
8286,42421,20090423093359839.hkitagawa.png,image/png,499,2013-02-14 22:23:21.81661,20090423093359839.hkitagawa
8287,42422,20090423093401301.hkitagawa.png,image/png,496,2013-02-14 22:23:22.925526,20090423093401301.hkitagawa
8288,42423,20090423093402821.hkitagawa.png,image/png,499,2013-02-14 22:23:24.022137,20090423093402821.hkitagawa
8289,42424,20090423093404369.hkitagawa.png,image/png,498,2013-02-14 22:23:25.029122,20090423093404369.hkitagawa
8290,42425,20090423093406173.hkitagawa.png,image/png,497,2013-02-15 18:17:31.799832,20090423093406173.hkitagawa
8291,42426,20090423093407702.hkitagawa.png,image/png,498,2013-02-14 22:23:26.137221,20090423093407702.hkitagawa
8292,42427,20090423093409172.hkitagawa.png,image/png,496,2013-02-14 22:23:27.237837,20090423093409172.hkitagawa
8293,42428,20090423093410605.hkitagawa.png,image/png,496,2013-02-14 22:23:28.542209,20090423093410605.hkitagawa
8294,42429,20090423093412240.hkitagawa.png,image/png,492,2013-02-14 22:23:29.767452,20090423093412240.hkitagawa
8295,42430,20090423093413719.hkitagawa.png,image/png,497,2013-02-14 22:23:30.852532,20090423093413719.hkitagawa
8296,42431,20090423093415150.hkitagawa.png,image/png,496,2013-02-14 22:23:32.012471,20090423093415150.hkitagawa
8297,42432,20090423093416724.hkitagawa.png,image/png,497,2013-02-14 22:23:33.91979,20090423093416724.hkitagawa
8298,42433,20090423093418135.hkitagawa.png,image/png,497,2013-02-14 22:23:35.013885,20090423093418135.hkitagawa
8299,42434,20090423093419599.hkitagawa.png,image/png,498,2013-02-14 22:23:36.084468,20090423093419599.hkitagawa
8300,42435,20090423093421161.hkitagawa.png,image/png,504,2013-02-14 22:23:37.425688,20090423093421161.hkitagawa
8301,42436,20090423093422638.hkitagawa.png,image/png,496,2013-02-14 22:23:38.54764,20090423093422638.hkitagawa
8302,42437,20090423093424257.hkitagawa.png,image/png,492,2013-02-14 22:23:39.686064,20090423093424257.hkitagawa
8303,42438,20090423093425770.hkitagawa.png,image/png,496,2013-02-14 22:23:40.705105,20090423093425770.hkitagawa
8304,42439,20090423093427244.hkitagawa.png,image/png,492,2013-02-14 22:23:41.730413,20090423093427244.hkitagawa
8305,42440,20090423093428797.hkitagawa.png,image/png,495,2013-02-14 22:23:42.787255,20090423093428797.hkitagawa
8306,42441,20090423093430461.hkitagawa.png,image/png,498,2013-02-14 22:23:44.243665,20090423093430461.hkitagawa
8307,42442,20090423093431922.hkitagawa.png,image/png,495,2013-02-14 22:23:45.336662,20090423093431922.hkitagawa
8308,42443,20090423093433489.hkitagawa.png,image/png,495,2013-02-14 22:23:46.392651,20090423093433489.hkitagawa
8309,42444,20090423093435062.hkitagawa.png,image/png,493,2013-02-14 22:23:47.500287,20090423093435062.hkitagawa
8310,42445,20090423093436563.hkitagawa.png,image/png,492,2013-02-14 22:23:48.762714,20090423093436563.hkitagawa
8311,42446,20090423093438061.hkitagawa.png,image/png,492,2013-02-14 22:23:50.025022,20090423093438061.hkitagawa
8312,42447,20090423093439558.hkitagawa.png,image/png,508,2013-02-14 22:23:51.16539,20090423093439558.hkitagawa
8313,42448,20090423093441102.hkitagawa.png,image/png,495,2013-02-14 22:23:52.492494,20090423093441102.hkitagawa
8314,42449,20090423093442651.hkitagawa.png,image/png,495,2013-02-14 22:23:53.533589,20090423093442651.hkitagawa
8315,42450,20090423093444178.hkitagawa.png,image/png,497,2013-02-14 22:23:54.677139,20090423093444178.hkitagawa
8316,42451,20090423093445652.hkitagawa.png,image/png,492,2013-02-14 22:23:55.735302,20090423093445652.hkitagawa
8317,42452,20090423093447141.hkitagawa.png,image/png,495,2013-02-14 22:23:56.727667,20090423093447141.hkitagawa
8318,42453,20090423093448608.hkitagawa.png,image/png,496,2013-02-14 22:23:57.716612,20090423093448608.hkitagawa
8319,42454,20090423093450224.hkitagawa.png,image/png,494,2013-02-14 22:23:59.186379,20090423093450224.hkitagawa
8320,42455,20090423093451711.hkitagawa.png,image/png,496,2013-02-14 22:24:00.320499,20090423093451711.hkitagawa
8321,42456,20090423093453173.hkitagawa.png,image/png,497,2013-02-14 22:24:01.54379,20090423093453173.hkitagawa
8322,42457,20090423093454658.hkitagawa.png,image/png,496,2013-02-14 22:24:02.615629,20090423093454658.hkitagawa
8323,42458,20090423093456098.hkitagawa.png,image/png,500,2013-02-14 22:24:03.706406,20090423093456098.hkitagawa
8324,42459,20090423093457598.hkitagawa.png,image/png,494,2013-02-14 22:24:04.898945,20090423093457598.hkitagawa
8325,42460,20090423093459067.hkitagawa.png,image/png,489,2013-02-14 22:24:06.400424,20090423093459067.hkitagawa
8326,42461,20090423093500545.hkitagawa.png,image/png,499,2013-02-14 22:24:07.708557,20090423093500545.hkitagawa
8327,42462,20090423093501997.hkitagawa.png,image/png,500,2013-02-14 22:24:10.282743,20090423093501997.hkitagawa
8328,42463,20090423093503496.hkitagawa.png,image/png,503,2013-02-14 22:24:11.483428,20090423093503496.hkitagawa
8329,42464,20090423093505123.hkitagawa.png,image/png,494,2013-02-14 22:24:12.64814,20090423093505123.hkitagawa
8330,42465,20090423093506642.hkitagawa.png,image/png,503,2013-02-14 22:24:13.739365,20090423093506642.hkitagawa
8331,42466,20090423093508187.hkitagawa.png,image/png,495,2013-02-14 22:24:14.778694,20090423093508187.hkitagawa
8332,42467,20090423093509686.hkitagawa.png,image/png,490,2013-02-14 22:24:16.134746,20090423093509686.hkitagawa
8333,42468,20090423093511259.hkitagawa.png,image/png,497,2013-02-14 22:24:17.332381,20090423093511259.hkitagawa
8334,42469,20090423093512752.hkitagawa.png,image/png,495,2013-02-14 22:24:18.388099,20090423093512752.hkitagawa
8335,42470,20090423093514161.hkitagawa.png,image/png,497,2013-02-14 22:24:19.486664,20090423093514161.hkitagawa
8336,42471,20090423093515636.hkitagawa.png,image/png,497,2013-02-14 22:24:20.681069,20090423093515636.hkitagawa
8337,42472,20090423093517092.hkitagawa.png,image/png,497,2013-02-14 22:24:21.958472,20090423093517092.hkitagawa
8338,42473,20090423093518593.hkitagawa.png,image/png,494,2013-02-14 22:24:23.357621,20090423093518593.hkitagawa
8339,42474,20090423093520221.hkitagawa.png,image/png,504,2013-02-15 18:17:35.231594,20090423093520221.hkitagawa
8340,42475,20090423093521771.hkitagawa.png,image/png,497,2013-02-14 22:24:24.623251,20090423093521771.hkitagawa
8341,42476,20090423093523334.hkitagawa.png,image/png,494,2013-02-14 22:24:25.692501,20090423093523334.hkitagawa
8342,42477,20090423093524795.hkitagawa.png,image/png,497,2013-02-14 22:24:26.79977,20090423093524795.hkitagawa
8343,42478,20090423093526268.hkitagawa.png,image/png,493,2013-02-14 22:24:27.903248,20090423093526268.hkitagawa
8344,42479,20090423093527763.hkitagawa.png,image/png,495,2013-02-14 22:24:28.934123,20090423093527763.hkitagawa
8345,42480,20090423093529215.hkitagawa.png,image/png,489,2013-02-14 22:24:30.488397,20090423093529215.hkitagawa
8346,42481,20090423093530722.hkitagawa.png,image/png,495,2013-02-14 22:24:31.800381,20090423093530722.hkitagawa
8347,42482,20090423093532229.hkitagawa.png,image/png,498,2013-02-14 22:24:32.937255,20090423093532229.hkitagawa
8348,42483,20090423093533642.hkitagawa.png,image/png,495,2013-02-14 22:24:34.210042,20090423093533642.hkitagawa
8349,42484,20090423093535207.hkitagawa.png,image/png,489,2013-02-14 22:24:35.311317,20090423093535207.hkitagawa
8350,42485,20090423093536730.hkitagawa.png,image/png,498,2013-02-14 22:24:36.383112,20090423093536730.hkitagawa
8351,42486,20090423093538179.hkitagawa.png,image/png,490,2013-02-14 22:24:37.48385,20090423093538179.hkitagawa
8352,42487,20090423093539701.hkitagawa.png,image/png,487,2013-02-14 22:24:38.775083,20090423093539701.hkitagawa
8353,42488,20090423093541098.hkitagawa.png,image/png,497,2013-02-14 22:24:39.897038,20090423093541098.hkitagawa
8354,42489,20090423093542566.hkitagawa.png,image/png,502,2013-02-14 22:24:40.958833,20090423093542566.hkitagawa
8355,42490,20090423093544043.hkitagawa.png,image/png,495,2013-02-14 22:24:42.019353,20090423093544043.hkitagawa
8356,42491,20090423093545619.hkitagawa.png,image/png,498,2013-02-14 22:24:43.94587,20090423093545619.hkitagawa
8357,42492,20090423093547163.hkitagawa.png,image/png,501,2013-02-14 22:24:45.093457,20090423093547163.hkitagawa
8358,42493,20090423093548731.hkitagawa.png,image/png,494,2013-02-14 22:24:46.530494,20090423093548731.hkitagawa
8359,42494,20090423093550393.hkitagawa.png,image/png,498,2013-02-14 22:24:47.70804,20090423093550393.hkitagawa
8360,42495,20090423093552206.hkitagawa.png,image/png,495,2013-02-14 22:24:48.76666,20090423093552206.hkitagawa
8361,42496,20090423093553857.hkitagawa.png,image/png,495,2013-02-14 22:24:49.886843,20090423093553857.hkitagawa
8362,42497,20090423093555599.hkitagawa.png,image/png,499,2013-02-14 22:24:50.949062,20090423093555599.hkitagawa
8363,42498,20090423093557114.hkitagawa.png,image/png,497,2013-02-14 22:24:52.084657,20090423093557114.hkitagawa
8364,42499,20090423093558715.hkitagawa.png,image/png,496,2013-02-14 22:24:53.176666,20090423093558715.hkitagawa
8365,42500,20090423093600139.hkitagawa.png,image/png,504,2013-02-14 22:24:54.569279,20090423093600139.hkitagawa
8366,42501,20090423093601927.hkitagawa.png,image/png,495,2013-02-14 22:24:55.703115,20090423093601927.hkitagawa
8367,42502,20090423093603420.hkitagawa.png,image/png,498,2013-02-14 22:24:56.88116,20090423093603420.hkitagawa
8368,42503,20090423093604976.hkitagawa.png,image/png,494,2013-02-14 22:24:58.010064,20090423093604976.hkitagawa
8369,42504,20090423093606432.hkitagawa.png,image/png,493,2013-02-14 22:24:59.116351,20090423093606432.hkitagawa
8370,42505,20090423093607959.hkitagawa.png,image/png,489,2013-02-14 22:25:00.326213,20090423093607959.hkitagawa
8371,42506,20090423093609813.hkitagawa.png,image/png,490,2013-02-14 22:25:01.696033,20090423093609813.hkitagawa
8372,42507,20090423093611360.hkitagawa.png,image/png,493,2013-02-14 22:25:02.79443,20090423093611360.hkitagawa
8373,42508,20090423093613823.hkitagawa.png,image/png,497,2013-02-14 22:25:03.966104,20090423093613823.hkitagawa
8374,42509,20090423093616269.hkitagawa.png,image/png,491,2013-02-14 22:25:05.108561,20090423093616269.hkitagawa
8375,42510,20090423093618799.hkitagawa.png,image/png,497,2013-02-14 22:26:23.571042,20090423093618799.hkitagawa
8376,42511,20090423093620379.hkitagawa.png,image/png,489,2013-02-14 22:26:24.948495,20090423093620379.hkitagawa
8377,42512,20090423093622136.hkitagawa.png,image/png,493,2013-02-14 22:26:26.051112,20090423093622136.hkitagawa
8378,42513,20090423093623874.hkitagawa.png,image/png,494,2013-02-14 22:26:27.202334,20090423093623874.hkitagawa
8379,42514,20090423093625434.hkitagawa.png,image/png,496,2013-02-14 22:26:28.436191,20090423093625434.hkitagawa
8380,42515,20090423093626880.hkitagawa.png,image/png,494,2013-02-14 22:26:30.470014,20090423093626880.hkitagawa
8381,42516,20090423093628425.hkitagawa.png,image/png,492,2013-02-14 22:26:31.529086,20090423093628425.hkitagawa
8382,42517,20090423093630014.hkitagawa.png,image/png,495,2013-02-14 22:26:32.85059,20090423093630014.hkitagawa
8383,42518,20090423093631697.hkitagawa.png,image/png,493,2013-02-14 22:26:34.122917,20090423093631697.hkitagawa
8384,42519,20090423093633321.hkitagawa.png,image/png,497,2013-02-14 22:26:35.142792,20090423093633321.hkitagawa
8385,42520,20090423093634837.hkitagawa.png,image/png,493,2013-02-14 22:26:36.221417,20090423093634837.hkitagawa
8386,42521,20090423093636273.hkitagawa.png,image/png,491,2013-02-14 22:26:37.317831,20090423093636273.hkitagawa
8387,42522,20090423093637795.hkitagawa.png,image/png,496,2013-02-14 22:26:38.363829,20090423093637795.hkitagawa
8388,42523,20090423093639316.hkitagawa.png,image/png,493,2013-02-14 22:26:39.709615,20090423093639316.hkitagawa
8389,42524,20090423093640950.hkitagawa.png,image/png,502,2013-02-15 18:17:34.118128,20090423093640950.hkitagawa
8390,42525,20090423093642466.hkitagawa.png,image/png,500,2013-02-14 22:26:40.720527,20090423093642466.hkitagawa
8391,42526,20090423093643961.hkitagawa.png,image/png,495,2013-02-14 22:26:41.828298,20090423093643961.hkitagawa
8392,42527,20090423093645622.hkitagawa.png,image/png,496,2013-02-14 22:26:42.904672,20090423093645622.hkitagawa
8393,42528,20090423093647247.hkitagawa.png,image/png,495,2013-02-14 22:26:44.05803,20090423093647247.hkitagawa
8394,42529,20090423093648904.hkitagawa.png,image/png,492,2013-02-14 22:26:45.143633,20090423093648904.hkitagawa
8395,42530,20090423093650435.hkitagawa.png,image/png,498,2013-02-14 22:26:46.224953,20090423093650435.hkitagawa
8396,42531,20090423093651900.hkitagawa.png,image/png,497,2013-02-14 22:26:47.561433,20090423093651900.hkitagawa
8397,42532,20090423093653411.hkitagawa.png,image/png,503,2013-02-14 22:26:48.683855,20090423093653411.hkitagawa
8398,42533,20090423093654902.hkitagawa.png,image/png,496,2013-02-14 22:26:49.748192,20090423093654902.hkitagawa
8399,42534,20090423093656314.hkitagawa.png,image/png,491,2013-02-14 22:26:50.808831,20090423093656314.hkitagawa
8400,42535,20090423093657931.hkitagawa.png,image/png,497,2013-02-14 22:26:52.005912,20090423093657931.hkitagawa
8401,42536,20090423093659421.hkitagawa.png,image/png,492,2013-02-14 22:26:53.07622,20090423093659421.hkitagawa
8402,42537,20090423093700929.hkitagawa.png,image/png,497,2013-02-14 22:26:54.392458,20090423093700929.hkitagawa
8403,42538,20090423093702548.hkitagawa.png,image/png,498,2013-02-14 22:26:55.435683,20090423093702548.hkitagawa
8404,42539,20090423093704020.hkitagawa.png,image/png,496,2013-02-14 22:26:56.503482,20090423093704020.hkitagawa
8405,42540,20090423093705664.hkitagawa.png,image/png,500,2013-02-14 22:26:57.641935,20090423093705664.hkitagawa
8406,42541,20090423093707106.hkitagawa.png,image/png,490,2013-02-14 22:26:58.706654,20090423093707106.hkitagawa
8407,42542,20090423093708654.hkitagawa.png,image/png,491,2013-02-14 22:26:59.805275,20090423093708654.hkitagawa
8408,42543,20090423093710202.hkitagawa.png,image/png,500,2013-02-14 22:27:00.858017,20090423093710202.hkitagawa
8409,42544,20090423093711766.hkitagawa.png,image/png,494,2013-02-14 22:27:02.351719,20090423093711766.hkitagawa
8410,42545,20090423093713241.hkitagawa.png,image/png,495,2013-02-14 22:27:03.491303,20090423093713241.hkitagawa
8411,42546,20090423093714939.hkitagawa.png,image/png,492,2013-02-14 22:27:05.387749,20090423093714939.hkitagawa
8412,42547,20090423093716412.hkitagawa.png,image/png,496,2013-02-14 22:27:06.406927,20090423093716412.hkitagawa
8413,42548,20090423093717979.hkitagawa.png,image/png,487,2013-02-14 22:27:07.455692,20090423093717979.hkitagawa
8414,42549,20090423093719641.hkitagawa.png,image/png,494,2013-02-14 22:27:08.663144,20090423093719641.hkitagawa
8415,42550,20090423093721103.hkitagawa.png,image/png,496,2013-02-14 22:27:10.012952,20090423093721103.hkitagawa
8416,42551,20090423093722547.hkitagawa.png,image/png,498,2013-02-14 22:27:11.054878,20090423093722547.hkitagawa
8417,42552,20090423093724029.hkitagawa.png,image/png,495,2013-02-14 22:27:12.301057,20090423093724029.hkitagawa
8418,42553,20090423093725535.hkitagawa.png,image/png,497,2013-02-14 22:27:13.424345,20090423093725535.hkitagawa
8419,42554,20090423093727060.hkitagawa.png,image/png,496,2013-02-14 22:27:14.49398,20090423093727060.hkitagawa
8420,42555,20090423093728572.hkitagawa.png,image/png,497,2013-02-14 22:27:15.581836,20090423093728572.hkitagawa
8421,42556,20090423093729989.hkitagawa.png,image/png,494,2013-02-14 22:27:16.899605,20090423093729989.hkitagawa
8422,42557,20090423093731390.hkitagawa.png,image/png,490,2013-02-14 22:27:17.996032,20090423093731390.hkitagawa
8423,42558,20090423093732940.hkitagawa.png,image/png,489,2013-02-14 22:27:19.163708,20090423093732940.hkitagawa
8424,42559,20090423093734419.hkitagawa.png,image/png,495,2013-02-14 22:27:20.271231,20090423093734419.hkitagawa
8425,42560,20090423093736063.hkitagawa.png,image/png,501,2013-02-14 22:27:21.336311,20090423093736063.hkitagawa
8426,42561,20090423093737496.hkitagawa.png,image/png,493,2013-02-14 22:27:22.459841,20090423093737496.hkitagawa
8427,42562,20090423093738966.hkitagawa.png,image/png,496,2013-02-14 22:27:23.515777,20090423093738966.hkitagawa
8428,42563,20090423093740562.hkitagawa.png,image/png,497,2013-02-14 22:27:24.844716,20090423093740562.hkitagawa
8429,42564,20090423093742153.hkitagawa.png,image/png,498,2013-02-14 22:27:25.921273,20090423093742153.hkitagawa
8430,42565,20090423093743774.hkitagawa.png,image/png,494,2013-02-14 22:27:26.990413,20090423093743774.hkitagawa
8431,42566,20090423093745270.hkitagawa.png,image/png,493,2013-02-14 22:27:28.040031,20090423093745270.hkitagawa
8432,42567,20090423093746736.hkitagawa.png,image/png,501,2013-02-14 22:27:29.223781,20090423093746736.hkitagawa
8433,42568,20090423093748304.hkitagawa.png,image/png,492,2013-02-14 22:27:30.48768,20090423093748304.hkitagawa
8434,42569,20090423093749797.hkitagawa.png,image/png,498,2013-02-14 22:27:31.842411,20090423093749797.hkitagawa
8435,42570,20090423093751310.hkitagawa.png,image/png,492,2013-02-14 22:27:33.082944,20090423093751310.hkitagawa
8436,42571,20090423093752900.hkitagawa.png,image/png,499,2013-02-14 22:27:34.211626,20090423093752900.hkitagawa
8437,42572,20090423093754693.hkitagawa.png,image/png,492,2013-02-14 22:27:35.436534,20090423093754693.hkitagawa
8438,42573,20090423093756298.hkitagawa.png,image/png,494,2013-02-14 22:27:36.577709,20090423093756298.hkitagawa
